,req_id,run,redundancy,comprehensiveness,team
328,CrisisFACTS-006-r5,nut-kslab01,0.16666666666666666,0.046153846153846156,
329,CrisisFACTS-006-r5,baseline.v1,0.23529411764705882,0.06153846153846154,
330,CrisisFACTS-006-r5,Siena.WikiTrigrams1,0.23076923076923078,0.046153846153846156,
331,CrisisFACTS-006-r5,IRLabIITBHU_DFReeKLIM_1,0.14285714285714285,0.03076923076923077,
332,CrisisFACTS-006-r5,baseline.v2,0.13333333333333333,0.03076923076923077,
333,CrisisFACTS-006-r6,nm-gpt35-bm25,0.631578947368421,0.25,
334,CrisisFACTS-006-r6,V-TorontoMU_USE_4,0.05,0.020833333333333332,
335,CrisisFACTS-006-r6,IRLabIITBHU_BM25_1,0.2,0.08333333333333333,
336,CrisisFACTS-006-r6,Thesis_Retriver,0.15,0.0625,thesis.v1
337,CrisisFACTS-006-r6,Human_Info_Lab-FM-B,0.45,0.1875,
338,CrisisFACTS-006-r6,Human_Info_Lab-FM-A,0.1,0.041666666666666664,
339,CrisisFACTS-006-r6,nm-gpt35,0.55,0.25,
340,CrisisFACTS-006-r6,llama,0.3,0.125,
341,CrisisFACTS-006-r6,IRLabIITBHU_DFReeKLIM_1,0.23529411764705882,0.08333333333333333,
342,CrisisFACTS-006-r6,Siena.WikiTrigrams1,0.5,0.041666666666666664,
343,CrisisFACTS-006-r6,baseline.v2,0.25,0.10416666666666667,
344,CrisisFACTS-006-r6,nut-kslab01,0.25,0.041666666666666664,
345,CrisisFACTS-006-r6,baseline.v1,0.25,0.041666666666666664,
346,CrisisFACTS-006-r6,Siena.FactTrigrams1,0.2,0.08333333333333333,
347,CrisisFACTS-006-r7,nm-gpt35-bm25,0.25,0.09433962264150944,
348,CrisisFACTS-006-r7,llama,0.4,0.16981132075471697,
349,CrisisFACTS-006-r7,V-TorontoMU_USE_4,0.20588235294117646,0.07547169811320754,
350,CrisisFACTS-006-r7,Human_Info_Lab-FM-B,0.375,0.1509433962264151,
351,CrisisFACTS-006-r7,Human_Info_Lab-FM-A,0.1,0.03773584905660377,
352,CrisisFACTS-006-r7,Thesis_Retriver,0.275,0.11320754716981132,thesis.v1
353,CrisisFACTS-006-r7,IRLabIITBHU_BM25_1,0.225,0.09433962264150944,
354,CrisisFACTS-006-r7,IRLabIITBHU_DFReeKLIM_1,0.15789473684210525,0.05660377358490566,
355,CrisisFACTS-006-r7,nm-gpt35,0.8055555555555556,0.2830188679245283,
356,CrisisFACTS-006-r7,nut-kslab01,0.39473684210526316,0.1509433962264151,
357,CrisisFACTS-006-r7,Siena.FactTrigrams1,0.3,0.1320754716981132,
358,CrisisFACTS-006-r7,baseline.v1,0.34210526315789475,0.1320754716981132,
359,CrisisFACTS-006-r7,Siena.WikiTrigrams1,0.35,0.16981132075471697,
360,CrisisFACTS-006-r7,baseline.v2,0.275,0.11320754716981132,
361,CrisisFACTS-007-r13,Human_Info_Lab-FM-B,0.85,0.1559633027522936,
362,CrisisFACTS-007-r13,nm-gpt35-bm25,0.84375,0.12844036697247707,
363,CrisisFACTS-007-r13,Human_Info_Lab-FM-A,0.3157894736842105,0.05504587155963303,
364,CrisisFACTS-007-r13,llama,0.6,0.11009174311926606,
365,CrisisFACTS-007-r13,V-TorontoMU_USE_4,0.3333333333333333,0.05504587155963303,
366,CrisisFACTS-007-r13,IRLabIITBHU_BM25_1,0.4117647058823529,0.06422018348623854,
367,CrisisFACTS-007-r13,nm-gpt35,1.0,0.14678899082568808,
368,CrisisFACTS-007-r13,Thesis_Retriver,0.5,0.09174311926605505,thesis.v1
369,CrisisFACTS-007-r13,Siena.FactTrigrams1,0.55,0.10091743119266056,
370,CrisisFACTS-007-r13,IRLabIITBHU_DFReeKLIM_1,0.42105263157894735,0.07339449541284404,
371,CrisisFACTS-007-r13,Siena.WikiTrigrams1,0.7222222222222222,0.13761467889908258,
372,CrisisFACTS-007-r13,nut-kslab01,0.5555555555555556,0.09174311926605505,
373,CrisisFACTS-007-r13,baseline.v1,0.5833333333333334,0.10091743119266056,
374,CrisisFACTS-007-r13,baseline.v2,0.42105263157894735,0.07339449541284404,
375,CrisisFACTS-007-r14,nm-gpt35-bm25,0.5,0.088,
376,CrisisFACTS-007-r14,IRLabIITBHU_BM25_1,0.7368421052631579,0.12,
377,CrisisFACTS-007-r14,Human_Info_Lab-FM-B,0.95,0.152,
378,CrisisFACTS-007-r14,V-TorontoMU_USE_4,0.275,0.048,
379,CrisisFACTS-007-r14,llama,0.9,0.144,
380,CrisisFACTS-007-r14,baseline.v1,0.75,0.12,
381,CrisisFACTS-007-r14,baseline.v2,0.868421052631579,0.136,
382,CrisisFACTS-007-r14,IRLabIITBHU_DFReeKLIM_1,0.868421052631579,0.136,
383,CrisisFACTS-007-r14,nut-kslab01,0.75,0.12,
384,CrisisFACTS-007-r14,Thesis_Retriver,0.825,0.136,thesis.v1
385,CrisisFACTS-007-r14,Human_Info_Lab-FM-A,0.25,0.04,
386,CrisisFACTS-007-r14,nm-gpt35,0.875,0.152,
387,CrisisFACTS-007-r14,Siena.WikiTrigrams1,0.75,0.12,
388,CrisisFACTS-007-r14,Siena.FactTrigrams1,0.825,0.136,
389,CrisisFACTS-013-r0,IRLabIITBHU_BM25_1,0.5384615384615384,0.059322033898305086,
390,CrisisFACTS-013-r0,nut-kslab01,0.7647058823529411,0.11016949152542373,
391,CrisisFACTS-013-r0,IRLabIITBHU_DFReeKLIM_1,0.5333333333333333,0.06779661016949153,
392,CrisisFACTS-013-r0,baseline.v2,0.5333333333333333,0.06779661016949153,
393,CrisisFACTS-013-r0,Siena.WikiTrigrams1,0.625,0.0847457627118644,
394,CrisisFACTS-013-r0,Thesis_Retriver,0.55,0.09322033898305085,thesis.v1
395,CrisisFACTS-013-r0,nm-gpt35-bm25,0.3611111111111111,0.059322033898305086,
396,CrisisFACTS-013-r0,baseline.v1,0.7647058823529411,0.11016949152542373,
397,CrisisFACTS-013-r0,nm-gpt35,0.7777777777777778,0.1271186440677966,
398,CrisisFACTS-013-r0,IDACCS_occamsHybridGPT3.5,0.5,0.0423728813559322,
399,CrisisFACTS-013-r0,drdqn-all,0.575,0.1271186440677966,
400,CrisisFACTS-013-r0,drdqn-notopic,0.5,0.1016949152542373,
401,CrisisFACTS-013-r0,Human_Info_Lab-FM-A,0.325,0.059322033898305086,
402,CrisisFACTS-013-r0,IDACCS_occams_extract,0.625,0.11016949152542373,
403,CrisisFACTS-013-r0,V-TorontoMU_USE_4,0.05,0.00847457627118644,
404,CrisisFACTS-013-r0,llama,0.5,0.09322033898305085,
405,CrisisFACTS-013-r0,Human_Info_Lab-FM-B,0.45,0.09322033898305085,
406,CrisisFACTS-013-r0,llama_13b_chat,0.42105263157894735,0.06779661016949153,
407,CrisisFACTS-013-r0,Siena.FactTrigrams1,0.3333333333333333,0.05084745762711865,
408,CrisisFACTS-013-r1,IDACCS_occamsHybridGPT3.5,0.8888888888888888,0.08,
409,CrisisFACTS-013-r1,nm-gpt35-bm25,0.25,0.05,
410,CrisisFACTS-013-r1,llama,0.5526315789473685,0.12,
411,CrisisFACTS-013-r1,Human_Info_Lab-FM-A,0.225,0.05,
412,CrisisFACTS-013-r1,drdqn-notopic,0.5833333333333334,0.15,
413,CrisisFACTS-013-r1,drdqn-all,0.55,0.13,
414,CrisisFACTS-013-r1,V-TorontoMU_USE_4,0.0,0.0,
415,CrisisFACTS-013-r1,Siena.WikiTrigrams1,0.47058823529411764,0.09,
416,CrisisFACTS-013-r1,nut-kslab01,0.5,0.1,
417,CrisisFACTS-013-r1,baseline.v1,0.5,0.1,
418,CrisisFACTS-013-r1,baseline.v2,0.5263157894736842,0.12,
419,CrisisFACTS-013-r1,nm-gpt35,0.5333333333333333,0.09,
420,CrisisFACTS-013-r1,IRLabIITBHU_BM25_1,0.3055555555555556,0.07,
421,CrisisFACTS-013-r1,Thesis_Retriver,0.55,0.13,thesis.v1
422,CrisisFACTS-013-r1,IRLabIITBHU_DFReeKLIM_1,0.5263157894736842,0.12,
423,CrisisFACTS-013-r1,Human_Info_Lab-FM-B,0.375,0.1,
424,CrisisFACTS-013-r1,Siena.FactTrigrams1,0.2647058823529412,0.05,
425,CrisisFACTS-013-r1,IDACCS_occams_extract,0.45,0.09,
426,CrisisFACTS-013-r1,llama_13b_chat,0.475,0.11,
427,CrisisFACTS-013-r2,IDACCS_occams_extract,0.225,0.07291666666666667,
428,CrisisFACTS-013-r2,Human_Info_Lab-FM-B,0.5,0.125,
429,CrisisFACTS-013-r2,nm-gpt35-bm25,0.175,0.041666666666666664,
430,CrisisFACTS-013-r2,drdqn-all,0.725,0.17708333333333334,
431,CrisisFACTS-013-r2,drdqn-notopic,0.42105263157894735,0.125,
432,CrisisFACTS-013-r2,IDACCS_occamsHybridGPT3.5,0.75,0.0625,
433,CrisisFACTS-013-r2,Human_Info_Lab-FM-A,0.15,0.041666666666666664,
434,CrisisFACTS-013-r2,V-TorontoMU_USE_4,0.075,0.020833333333333332,
435,CrisisFACTS-013-r2,llama,0.6,0.13541666666666666,
436,CrisisFACTS-013-r2,IRLabIITBHU_BM25_1,0.2,0.052083333333333336,
437,CrisisFACTS-013-r2,baseline.v2,0.3333333333333333,0.0625,
438,CrisisFACTS-013-r2,nut-kslab01,0.39473684210526316,0.11458333333333333,
439,CrisisFACTS-013-r2,IRLabIITBHU_DFReeKLIM_1,0.3333333333333333,0.0625,
440,CrisisFACTS-013-r2,baseline.v1,0.39473684210526316,0.11458333333333333,
441,CrisisFACTS-013-r2,Thesis_Retriver,0.3,0.08333333333333333,thesis.v1
442,CrisisFACTS-013-r2,llama_13b_chat,0.325,0.08333333333333333,
443,CrisisFACTS-013-r2,nm-gpt35,0.39285714285714285,0.0625,
444,CrisisFACTS-013-r2,Siena.WikiTrigrams1,0.38235294117647056,0.09375,
445,CrisisFACTS-013-r2,Siena.FactTrigrams1,0.23076923076923078,0.041666666666666664,
446,CrisisFACTS-013-r3,nm-gpt35,0.46153846153846156,0.06666666666666667,
447,CrisisFACTS-013-r3,baseline.v1,0.3684210526315789,0.08571428571428572,
448,CrisisFACTS-013-r3,llama_13b_chat,0.75,0.14285714285714285,
449,CrisisFACTS-013-r3,IRLabIITBHU_DFReeKLIM_1,0.40625,0.06666666666666667,
450,CrisisFACTS-013-r3,Siena.WikiTrigrams1,0.3611111111111111,0.0761904761904762,
451,CrisisFACTS-013-r3,nm-gpt35-bm25,0.2222222222222222,0.0380952380952381,
452,CrisisFACTS-013-r3,baseline.v2,0.4473684210526316,0.09523809523809523,
453,CrisisFACTS-013-r3,nut-kslab01,0.4411764705882353,0.0761904761904762,
454,CrisisFACTS-013-r3,IRLabIITBHU_BM25_1,0.29411764705882354,0.047619047619047616,
455,CrisisFACTS-013-r3,Thesis_Retriver,0.4,0.08571428571428572,thesis.v1
456,CrisisFACTS-013-r3,IDACCS_occamsHybridGPT3.5,0.5,0.047619047619047616,
457,CrisisFACTS-013-r3,IDACCS_occams_extract,0.325,0.0761904761904762,
458,CrisisFACTS-013-r3,V-TorontoMU_USE_4,0.075,0.01904761904761905,
459,CrisisFACTS-013-r3,drdqn-notopic,0.55,0.13333333333333333,
460,CrisisFACTS-013-r3,Human_Info_Lab-FM-B,0.6,0.12380952380952381,
461,CrisisFACTS-013-r3,Human_Info_Lab-FM-A,0.225,0.047619047619047616,
462,CrisisFACTS-013-r3,drdqn-all,0.525,0.11428571428571428,
463,CrisisFACTS-013-r3,llama,0.5263157894736842,0.10476190476190476,
464,CrisisFACTS-013-r3,Siena.FactTrigrams1,0.2222222222222222,0.05714285714285714,
465,CrisisFACTS-013-r4,Human_Info_Lab-FM-B,0.65,0.17647058823529413,
466,CrisisFACTS-013-r4,IDACCS_occamsHybridGPT3.5,0.6666666666666666,0.07058823529411765,
467,CrisisFACTS-013-r4,IDACCS_occams_extract,0.425,0.11764705882352941,
468,CrisisFACTS-013-r4,nm-gpt35-bm25,0.47058823529411764,0.09411764705882353,
469,CrisisFACTS-013-r4,V-TorontoMU_USE_4,0.18421052631578946,0.047058823529411764,
470,CrisisFACTS-013-r4,nm-gpt35,0.65625,0.12941176470588237,
471,CrisisFACTS-013-r4,Human_Info_Lab-FM-A,0.15,0.047058823529411764,
472,CrisisFACTS-013-r4,Siena.WikiTrigrams1,0.4375,0.10588235294117647,
473,CrisisFACTS-013-r4,baseline.v1,0.4117647058823529,0.10588235294117647,
474,CrisisFACTS-013-r4,baseline.v2,0.3157894736842105,0.08235294117647059,
475,CrisisFACTS-013-r4,Thesis_Retriver,0.35,0.10588235294117647,thesis.v1
476,CrisisFACTS-013-r4,IRLabIITBHU_BM25_1,0.21052631578947367,0.058823529411764705,
477,CrisisFACTS-013-r4,nut-kslab01,0.3888888888888889,0.10588235294117647,
478,CrisisFACTS-013-r4,IRLabIITBHU_DFReeKLIM_1,0.3157894736842105,0.08235294117647059,
479,CrisisFACTS-013-r4,llama,0.5526315789473685,0.12941176470588237,
480,CrisisFACTS-013-r4,llama_13b_chat,0.6052631578947368,0.1411764705882353,
481,CrisisFACTS-013-r4,Siena.FactTrigrams1,0.23684210526315788,0.08235294117647059,
482,CrisisFACTS-013-r5,IDACCS_occamsHybridGPT3.5,0.0,0.0,
483,CrisisFACTS-013-r5,nm-gpt35,0.0,0.0,
484,CrisisFACTS-013-r5,nm-gpt35-bm25,0.0,0.0,
485,CrisisFACTS-013-r5,nut-kslab01,0.0,0.0,
486,CrisisFACTS-013-r5,baseline.v1,0.0,0.0,
487,CrisisFACTS-013-r5,baseline.v2,0.0,0.0,
488,CrisisFACTS-013-r5,Siena.WikiTrigrams1,0.0,0.0,
489,CrisisFACTS-013-r5,V-TorontoMU_USE_4,0.05263157894736842,0.16666666666666666,
490,CrisisFACTS-013-r5,IRLabIITBHU_BM25_1,0.0,0.0,
491,CrisisFACTS-013-r5,IRLabIITBHU_DFReeKLIM_1,0.0,0.0,
492,CrisisFACTS-013-r5,Siena.FactTrigrams1,0.025,0.16666666666666666,
493,CrisisFACTS-013-r5,Human_Info_Lab-FM-A,0.0,0.0,
494,CrisisFACTS-013-r5,IDACCS_occams_extract,0.0,0.0,
495,CrisisFACTS-013-r5,Human_Info_Lab-FM-B,0.025,0.16666666666666666,
496,CrisisFACTS-013-r5,llama_13b_chat,0.125,0.5,
497,CrisisFACTS-014-r0,baseline.v2,0.05,0.007407407407407408,
498,CrisisFACTS-014-r0,Thesis_Retriver,0.225,0.037037037037037035,thesis.v1
499,CrisisFACTS-014-r0,Siena.FactTrigrams1,0.475,0.07407407407407407,
500,CrisisFACTS-014-r0,nut-kslab01,0.225,0.044444444444444446,
501,CrisisFACTS-014-r0,baseline.v1,0.1,0.014814814814814815,
502,CrisisFACTS-014-r0,Siena.WikiTrigrams1,0.25,0.05185185185185185,
503,CrisisFACTS-014-r0,IRLabIITBHU_DFReeKLIM_1,0.05,0.007407407407407408,
504,CrisisFACTS-014-r0,V-TorontoMU_USE_4,0.2,0.02962962962962963,
505,CrisisFACTS-014-r0,nm-gpt35-bm25,0.5,0.05925925925925926,
506,CrisisFACTS-014-r0,IDACCS_occamsHybridGPT3.5,0.7916666666666666,0.08148148148148149,
507,CrisisFACTS-014-r0,IDACCS_occams_extract,0.5,0.08148148148148149,
508,CrisisFACTS-014-r0,Human_Info_Lab-FM-A,0.3,0.05185185185185185,
509,CrisisFACTS-014-r0,llama,0.725,0.1111111111111111,
510,CrisisFACTS-014-r0,Human_Info_Lab-FM-B,0.375,0.06666666666666667,
511,CrisisFACTS-014-r0,drdqn-notopic,0.625,0.08148148148148149,
512,CrisisFACTS-014-r0,drdqn-all,0.725,0.11851851851851852,
513,CrisisFACTS-014-r0,llama_13b_chat,0.725,0.1111111111111111,
514,CrisisFACTS-014-r0,nm-gpt35,0.8823529411764706,0.11851851851851852,
515,CrisisFACTS-014-r0,IRLabIITBHU_BM25_1,0.08823529411764706,0.014814814814814815,
516,CrisisFACTS-014-r1,nm-gpt35-bm25,0.575,0.09523809523809523,
517,CrisisFACTS-014-r1,IDACCS_occamsHybridGPT3.5,0.36666666666666664,0.047619047619047616,
518,CrisisFACTS-014-r1,Human_Info_Lab-FM-B,0.3,0.06349206349206349,
519,CrisisFACTS-014-r1,Human_Info_Lab-FM-A,0.3,0.06349206349206349,
520,CrisisFACTS-014-r1,IDACCS_occams_extract,0.05,0.015873015873015872,
521,CrisisFACTS-014-r1,V-TorontoMU_USE_4,0.075,0.015873015873015872,
522,CrisisFACTS-014-r1,Thesis_Retriver,0.1,0.023809523809523808,thesis.v1
523,CrisisFACTS-014-r1,llama,0.725,0.1349206349206349,
524,CrisisFACTS-014-r1,drdqn-notopic,0.65,0.12698412698412698,
525,CrisisFACTS-014-r1,drdqn-all,0.6,0.10317460317460317,
526,CrisisFACTS-014-r1,llama_13b_chat,0.85,0.14285714285714285,
527,CrisisFACTS-014-r1,nm-gpt35,0.625,0.10317460317460317,
528,CrisisFACTS-014-r1,IRLabIITBHU_BM25_1,0.03333333333333333,0.007936507936507936,
529,CrisisFACTS-014-r1,Siena.WikiTrigrams1,0.1111111111111111,0.023809523809523808,
530,CrisisFACTS-014-r1,nut-kslab01,0.0625,0.007936507936507936,
531,CrisisFACTS-014-r1,IRLabIITBHU_DFReeKLIM_1,0.16666666666666666,0.031746031746031744,
532,CrisisFACTS-014-r1,baseline.v2,0.125,0.015873015873015872,
533,CrisisFACTS-014-r1,baseline.v1,0.25,0.031746031746031744,
534,CrisisFACTS-014-r1,Siena.FactTrigrams1,0.3,0.03968253968253968,
535,CrisisFACTS-014-r2,IDACCS_occams_extract,0.075,0.02040816326530612,
536,CrisisFACTS-014-r2,IDACCS_occamsHybridGPT3.5,0.6666666666666666,0.061224489795918366,
537,CrisisFACTS-014-r2,V-TorontoMU_USE_4,0.0,0.0,
538,CrisisFACTS-014-r2,nm-gpt35-bm25,0.35,0.07142857142857142,
539,CrisisFACTS-014-r2,nm-gpt35,0.7222222222222222,0.1326530612244898,
540,CrisisFACTS-014-r2,Human_Info_Lab-FM-A,0.025,0.01020408163265306,
541,CrisisFACTS-014-r2,Human_Info_Lab-FM-B,0.4,0.08163265306122448,
542,CrisisFACTS-014-r2,llama,0.6,0.1326530612244898,
543,CrisisFACTS-014-r2,drdqn-all,0.35,0.07142857142857142,
544,CrisisFACTS-014-r2,drdqn-notopic,0.5263157894736842,0.11224489795918367,
545,CrisisFACTS-014-r2,llama_13b_chat,0.7222222222222222,0.1326530612244898,
546,CrisisFACTS-014-r2,Siena.FactTrigrams1,0.23684210526315788,0.05102040816326531,
547,CrisisFACTS-014-r2,nut-kslab01,0.2222222222222222,0.04081632653061224,
548,CrisisFACTS-014-r2,IRLabIITBHU_BM25_1,0.0,0.0,
549,CrisisFACTS-014-r2,baseline.v1,0.23529411764705882,0.04081632653061224,
550,CrisisFACTS-014-r2,IRLabIITBHU_DFReeKLIM_1,0.2631578947368421,0.05102040816326531,
551,CrisisFACTS-014-r2,baseline.v2,0.29411764705882354,0.05102040816326531,
552,CrisisFACTS-014-r2,Thesis_Retriver,0.3,0.061224489795918366,thesis.v1
553,CrisisFACTS-014-r2,Siena.WikiTrigrams1,0.5263157894736842,0.10204081632653061,
554,CrisisFACTS-014-r3,IDACCS_occamsHybridGPT3.5,0.7083333333333334,0.07563025210084033,
555,CrisisFACTS-014-r3,nm-gpt35-bm25,0.5555555555555556,0.09243697478991597,
556,CrisisFACTS-014-r3,V-TorontoMU_USE_4,0.175,0.03361344537815126,
557,CrisisFACTS-014-r3,Human_Info_Lab-FM-B,0.6,0.10084033613445378,
558,CrisisFACTS-014-r3,llama,0.45,0.07563025210084033,
559,CrisisFACTS-014-r3,drdqn-notopic,0.6,0.10084033613445378,
560,CrisisFACTS-014-r3,drdqn-all,0.5,0.10084033613445378,
561,CrisisFACTS-014-r3,Siena.WikiTrigrams1,0.6,0.05042016806722689,
562,CrisisFACTS-014-r3,nm-gpt35,0.6666666666666666,0.11764705882352941,
563,CrisisFACTS-014-r3,Thesis_Retriver,0.5,0.09243697478991597,thesis.v1
564,CrisisFACTS-014-r3,IDACCS_occams_extract,0.25,0.04201680672268908,
565,CrisisFACTS-014-r3,llama_13b_chat,0.7,0.11764705882352941,
566,CrisisFACTS-014-r3,Human_Info_Lab-FM-A,0.1,0.01680672268907563,
567,CrisisFACTS-014-r3,Siena.FactTrigrams1,0.23684210526315788,0.04201680672268908,
568,CrisisFACTS-014-r3,IRLabIITBHU_DFReeKLIM_1,0.29411764705882354,0.05042016806722689,
569,CrisisFACTS-014-r3,baseline.v1,0.6,0.09243697478991597,
570,CrisisFACTS-014-r3,baseline.v2,0.17857142857142858,0.03361344537815126,
571,CrisisFACTS-014-r3,IRLabIITBHU_BM25_1,0.07894736842105263,0.01680672268907563,
572,CrisisFACTS-014-r3,nut-kslab01,0.0,0.0,
573,CrisisFACTS-014-r4,IDACCS_occamsHybridGPT3.5,0.85,0.1111111111111111,
574,CrisisFACTS-014-r4,nm-gpt35-bm25,0.21052631578947367,0.04938271604938271,
575,CrisisFACTS-014-r4,IDACCS_occams_extract,0.25,0.06172839506172839,
576,CrisisFACTS-014-r4,llama_13b_chat,0.8,0.19753086419753085,
577,CrisisFACTS-014-r4,Human_Info_Lab-FM-A,0.0,0.0,
578,CrisisFACTS-014-r4,V-TorontoMU_USE_4,0.05,0.012345679012345678,
579,CrisisFACTS-014-r4,llama,0.6,0.14814814814814814,
580,CrisisFACTS-014-r4,drdqn-notopic,0.11764705882352941,0.037037037037037035,
581,CrisisFACTS-014-r4,drdqn-all,0.3,0.08641975308641975,
582,CrisisFACTS-014-r4,Human_Info_Lab-FM-B,0.3,0.07407407407407407,
583,CrisisFACTS-014-r4,nm-gpt35,0.65,0.16049382716049382,
584,CrisisFACTS-014-r4,Thesis_Retriver,0.025,0.012345679012345678,thesis.v1
585,CrisisFACTS-014-r4,Siena.FactTrigrams1,0.2,0.04938271604938271,
586,CrisisFACTS-014-r4,Siena.WikiTrigrams1,0.0625,0.012345679012345678,
587,CrisisFACTS-014-r4,nut-kslab01,0.0,0.0,
588,CrisisFACTS-014-r4,IRLabIITBHU_BM25_1,0.0,0.0,
589,CrisisFACTS-014-r4,IRLabIITBHU_DFReeKLIM_1,0.10526315789473684,0.024691358024691357,
590,CrisisFACTS-014-r4,baseline.v1,0.0,0.0,
591,CrisisFACTS-014-r4,baseline.v2,0.0,0.0,
592,CrisisFACTS-014-r5,IDACCS_occamsHybridGPT3.5,0.5714285714285714,0.0380952380952381,
593,CrisisFACTS-014-r5,drdqn-all,0.425,0.08571428571428572,
594,CrisisFACTS-014-r5,nm-gpt35-bm25,0.5789473684210527,0.10476190476190476,
595,CrisisFACTS-014-r5,V-TorontoMU_USE_4,0.1,0.01904761904761905,
596,CrisisFACTS-014-r5,Human_Info_Lab-FM-B,0.4,0.08571428571428572,
597,CrisisFACTS-014-r5,IDACCS_occams_extract,0.3,0.06666666666666667,
598,CrisisFACTS-014-r5,Human_Info_Lab-FM-A,0.225,0.047619047619047616,
599,CrisisFACTS-014-r5,Thesis_Retriver,0.25,0.047619047619047616,thesis.v1
600,CrisisFACTS-014-r5,IRLabIITBHU_BM25_1,0.14285714285714285,0.01904761904761905,
601,CrisisFACTS-014-r5,drdqn-notopic,0.25,0.05714285714285714,
602,CrisisFACTS-014-r5,llama,0.55,0.10476190476190476,
603,CrisisFACTS-014-r5,llama_13b_chat,0.75,0.14285714285714285,
604,CrisisFACTS-014-r5,nm-gpt35,0.8125,0.13333333333333333,
605,CrisisFACTS-014-r5,Siena.FactTrigrams1,0.42857142857142855,0.05714285714285714,
606,CrisisFACTS-014-r5,Siena.WikiTrigrams1,0.43333333333333335,0.06666666666666667,
607,CrisisFACTS-014-r5,nut-kslab01,0.3235294117647059,0.05714285714285714,
608,CrisisFACTS-014-r5,baseline.v1,0.20588235294117646,0.0380952380952381,
609,CrisisFACTS-014-r5,IRLabIITBHU_DFReeKLIM_1,0.0625,0.009523809523809525,
610,CrisisFACTS-014-r5,baseline.v2,0.0625,0.009523809523809525,
611,CrisisFACTS-014-r6,nm-gpt35-bm25,0.29411764705882354,0.05154639175257732,
612,CrisisFACTS-014-r6,Human_Info_Lab-FM-B,0.3,0.061855670103092786,
613,CrisisFACTS-014-r6,nm-gpt35,0.6428571428571429,0.09278350515463918,
614,CrisisFACTS-014-r6,Human_Info_Lab-FM-A,0.21052631578947367,0.041237113402061855,
615,CrisisFACTS-014-r6,IDACCS_occamsHybridGPT3.5,0.4444444444444444,0.041237113402061855,
616,CrisisFACTS-014-r6,IRLabIITBHU_BM25_1,0.17647058823529413,0.030927835051546393,
617,CrisisFACTS-014-r6,V-TorontoMU_USE_4,0.15789473684210525,0.030927835051546393,
618,CrisisFACTS-014-r6,IDACCS_occams_extract,0.3,0.061855670103092786,
619,CrisisFACTS-014-r6,llama,0.3,0.061855670103092786,
620,CrisisFACTS-014-r6,drdqn-notopic,0.375,0.08247422680412371,
621,CrisisFACTS-014-r6,drdqn-all,0.8157894736842105,0.16494845360824742,
622,CrisisFACTS-014-r6,Thesis_Retriver,0.3,0.061855670103092786,thesis.v1
623,CrisisFACTS-014-r6,llama_13b_chat,0.9444444444444444,0.17525773195876287,
624,CrisisFACTS-014-r6,IRLabIITBHU_DFReeKLIM_1,0.19444444444444445,0.041237113402061855,
625,CrisisFACTS-014-r6,Siena.WikiTrigrams1,0.25,0.030927835051546393,
626,CrisisFACTS-014-r6,Siena.FactTrigrams1,0.3684210526315789,0.07216494845360824,
627,CrisisFACTS-014-r6,nut-kslab01,0.15,0.020618556701030927,
628,CrisisFACTS-014-r6,baseline.v1,0.2727272727272727,0.030927835051546393,
629,CrisisFACTS-014-r6,baseline.v2,0.2727272727272727,0.030927835051546393,
630,CrisisFACTS-001-r3,nm-gpt35-bm25,0.675,0.16666666666666666,
631,CrisisFACTS-001-r3,nm-gpt35,0.6388888888888888,0.14285714285714285,
632,CrisisFACTS-001-r3,V-TorontoMU_USE_4,0.05,0.011904761904761904,
633,CrisisFACTS-001-r3,llama,0.575,0.15476190476190477,
634,CrisisFACTS-001-r3,Human_Info_Lab-FM-A,0.275,0.09523809523809523,
635,CrisisFACTS-001-r3,Human_Info_Lab-FM-B,0.425,0.11904761904761904,
636,CrisisFACTS-001-r3,Siena.FactTrigrams1,0.275,0.09523809523809523,
637,CrisisFACTS-001-r3,Siena.WikiTrigrams1,0.325,0.13095238095238096,
638,CrisisFACTS-001-r3,Thesis_Retriver,0.375,0.15476190476190477,thesis.v1
639,CrisisFACTS-001-r3,IRLabIITBHU_BM25_1,0.225,0.09523809523809523,
640,CrisisFACTS-001-r3,IRLabIITBHU_DFReeKLIM_1,0.45,0.15476190476190477,
641,CrisisFACTS-001-r3,baseline.v2,0.45,0.15476190476190477,
642,CrisisFACTS-001-r3,nut-kslab01,0.36666666666666664,0.11904761904761904,
643,CrisisFACTS-001-r3,baseline.v1,0.36666666666666664,0.11904761904761904,
644,CrisisFACTS-001-r4,nm-gpt35-bm25,0.7,0.234375,
645,CrisisFACTS-001-r4,Siena.FactTrigrams1,0.1,0.03125,
646,CrisisFACTS-001-r4,nm-gpt35,0.725,0.234375,
647,CrisisFACTS-001-r4,Human_Info_Lab-FM-A,0.15,0.0625,
648,CrisisFACTS-001-r4,V-TorontoMU_USE_4,0.0,0.0,
649,CrisisFACTS-001-r4,llama,0.34210526315789475,0.109375,
650,CrisisFACTS-001-r4,Human_Info_Lab-FM-B,0.3,0.125,
651,CrisisFACTS-001-r4,IRLabIITBHU_BM25_1,0.15789473684210525,0.046875,
652,CrisisFACTS-001-r4,IRLabIITBHU_DFReeKLIM_1,0.3157894736842105,0.09375,
653,CrisisFACTS-001-r4,Thesis_Retriver,0.3,0.109375,thesis.v1
